Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,460497.62
Extraction Timestamp,20250727_190241
Monthly Income,"12,000.00"
Total Investment Amount,"2,270,537.21"
Total Investment Final Value,"7,017,745.25"
Total Investment Profit After Tax,"2,617,929.34"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"6,427.24"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"761,462.77"
Weighted Calculation Converged,Yes
