Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),168
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,426561.95
Extraction Timestamp,20250728_095442
Monthly Income,"12,000.00"
Total Investment Amount,"434,582.71"
Total Investment Final Value,"679,337.62"
Total Investment Profit After Tax,"119,394.28"
Effective Annual Return After Tax,2.80%
Weighted Monthly Payment (30 years),"8,824.93"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"581,417.29"
Weighted Calculation Converged,Yes
