Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,222207.55
Extraction Timestamp,20250727_225832
Monthly Income,"12,000.00"
Total Investment Amount,"62,609.25"
Total Investment Final Value,"84,654.01"
Total Investment Profit After Tax,"10,396.51"
Effective Annual Return After Tax,2.63%
Weighted Monthly Payment (30 years),"8,649.68"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"377,391.05"
Weighted Calculation Converged,Yes
