Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,309324.87
Extraction Timestamp,20250727_193723
Monthly Income,"12,000.00"
Total Investment Amount,"1,673,311.92"
Total Investment Final Value,"3,938,389.02"
Total Investment Profit After Tax,"1,192,389.19"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,260.50"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"494,688.70"
Weighted Calculation Converged,Yes
