Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,368803.36
Extraction Timestamp,20250728_000100
Monthly Income,"12,000.00"
Total Investment Amount,"6,244.68"
Total Investment Final Value,"6,622.98"
Total Investment Profit After Tax,166.54
Effective Annual Return After Tax,0.46%
Weighted Monthly Payment (30 years),"9,934.64"
Weighted Cost (should be ~0),0.85
Weighted Investment Profit,"611,765.76"
Weighted Calculation Converged,Yes
