Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,324
Total Mortgage Interest,1201459.06
Extraction Timestamp,20250729_030424
Monthly Income,"12,000.00"
Total Investment Amount,"1,141,558.57"
Total Investment Final Value,"4,186,146.16"
Total Investment Profit After Tax,"1,690,057.76"
Effective Annual Return After Tax,4.37%
Weighted Monthly Payment (30 years),"9,956.29"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"1,746,442.32"
Weighted Calculation Converged,Yes
