Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,249426.65
Extraction Timestamp,20250727_151913
Monthly Income,"12,000.00"
Total Investment Amount,"594,044.46"
Total Investment Final Value,"1,095,229.73"
Total Investment Profit After Tax,"250,225.67"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"8,053.22"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"565,954.59"
Weighted Calculation Converged,Yes
