Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,350060.05
Extraction Timestamp,20250727_171123
Monthly Income,"12,000.00"
Total Investment Amount,"1,640,357.18"
Total Investment Final Value,"4,444,839.98"
Total Investment Profit After Tax,"1,506,675.08"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"7,079.25"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"815,642.29"
Weighted Calculation Converged,Yes
