Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,802354.32
Extraction Timestamp,20250727_174016
Monthly Income,"12,000.00"
Total Investment Amount,"2,017,637.11"
Total Investment Final Value,"6,333,431.34"
Total Investment Profit After Tax,"2,392,465.41"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,219.28"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"1,158,362.45"
Weighted Calculation Converged,Yes
