Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,741539.57
Extraction Timestamp,20250727_190731
Monthly Income,"12,000.00"
Total Investment Amount,"1,907,307.11"
Total Investment Final Value,"5,797,685.31"
Total Investment Profit After Tax,"2,143,375.10"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"8,168.30"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"1,124,692.31"
Weighted Calculation Converged,Yes
