Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,377652.71
Extraction Timestamp,20250727_190023
Monthly Income,"12,000.00"
Total Investment Amount,"439,995.94"
Total Investment Final Value,"716,024.09"
Total Investment Profit After Tax,"135,422.94"
Effective Annual Return After Tax,3.06%
Weighted Monthly Payment (30 years),"8,684.23"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"576,003.06"
Weighted Calculation Converged,Yes
