Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,532875.47
Extraction Timestamp,20250727_155607
Monthly Income,"12,000.00"
Total Investment Amount,"2,446,567.07"
Total Investment Final Value,"7,705,067.72"
Total Investment Profit After Tax,"2,914,357.42"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"6,373.11"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"729,432.95"
Weighted Calculation Converged,Yes
