Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,245947.01
Extraction Timestamp,20250727_160356
Monthly Income,"12,000.00"
Total Investment Amount,"656,680.70"
Total Investment Final Value,"1,087,013.90"
Total Investment Profit After Tax,"211,467.35"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,322.58"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"359,319.86"
Weighted Calculation Converged,Yes
