Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,210761.49
Extraction Timestamp,20250727_154159
Monthly Income,"12,000.00"
Total Investment Amount,"60,114.93"
Total Investment Final Value,"68,787.78"
Total Investment Profit After Tax,"3,905.77"
Effective Annual Return After Tax,1.29%
Weighted Monthly Payment (30 years),"8,220.77"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"257,559.09"
Weighted Calculation Converged,Yes
