Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,309169.88
Extraction Timestamp,20250727_183624
Monthly Income,"12,000.00"
Total Investment Amount,"710,154.23"
Total Investment Final Value,"1,328,324.50"
Total Investment Profit After Tax,"310,519.03"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,006.93"
Weighted Cost (should be ~0),0.48
Weighted Investment Profit,"593,846.25"
Weighted Calculation Converged,Yes
