Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,408810.57
Extraction Timestamp,20250727_180204
Monthly Income,"12,000.00"
Total Investment Amount,"695,692.23"
Total Investment Final Value,"1,235,655.01"
Total Investment Profit After Tax,"269,739.49"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"8,307.05"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"608,308.31"
Weighted Calculation Converged,Yes
