Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,278829.97
Extraction Timestamp,20250727_195202
Monthly Income,"12,000.00"
Total Investment Amount,"395,134.80"
Total Investment Final Value,"713,253.46"
Total Investment Profit After Tax,"157,765.41"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,701.71"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"620,865.13"
Weighted Calculation Converged,Yes
