Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,590707.13
Extraction Timestamp,20250727_173313
Monthly Income,"12,000.00"
Total Investment Amount,"450,456.26"
Total Investment Final Value,"867,833.98"
Total Investment Profit After Tax,"211,489.39"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"10,114.46"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"997,543.61"
Weighted Calculation Converged,Yes
