Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,164710.32
Extraction Timestamp,20250727_182932
Monthly Income,"12,000.00"
Total Investment Amount,"588,454.07"
Total Investment Final Value,"1,039,814.81"
Total Investment Profit After Tax,"223,343.68"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,503.24"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"427,545.96"
Weighted Calculation Converged,Yes
