Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,635530.51
Extraction Timestamp,20250728_083514
Monthly Income,"12,000.00"
Total Investment Amount,"961,461.31"
Total Investment Final Value,"2,192,385.66"
Total Investment Profit After Tax,"644,113.49"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"9,348.56"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"1,062,538.82"
Weighted Calculation Converged,Yes
