Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,268998.43
Extraction Timestamp,20250727_172731
Monthly Income,"12,000.00"
Total Investment Amount,"195,645.63"
Total Investment Final Value,"271,692.44"
Total Investment Profit After Tax,"36,080.95"
Effective Annual Return After Tax,2.61%
Weighted Monthly Payment (30 years),"8,445.49"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"388,355.07"
Weighted Calculation Converged,Yes
