Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,828760.40
Extraction Timestamp,20250727_161412
Monthly Income,"12,000.00"
Total Investment Amount,"1,418,402.54"
Total Investment Final Value,"4,825,047.07"
Total Investment Profit After Tax,"1,893,583.07"
Effective Annual Return After Tax,3.95%
Weighted Monthly Payment (30 years),"9,645.05"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,613,597.31"
Weighted Calculation Converged,Yes
