Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,252119.08
Extraction Timestamp,20250727_172942
Monthly Income,"12,000.00"
Total Investment Amount,"111,134.70"
Total Investment Final Value,"136,564.11"
Total Investment Profit After Tax,"11,694.33"
Effective Annual Return After Tax,1.79%
Weighted Monthly Payment (30 years),"8,415.87"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"331,636.62"
Weighted Calculation Converged,Yes
