Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,301459.30
Extraction Timestamp,20250727_170413
Monthly Income,"12,000.00"
Total Investment Amount,"350,458.64"
Total Investment Final Value,"505,375.74"
Total Investment Profit After Tax,"74,143.25"
Effective Annual Return After Tax,2.67%
Weighted Monthly Payment (30 years),"8,118.45"
Weighted Cost (should be ~0),0.50
Weighted Investment Profit,"377,541.86"
Weighted Calculation Converged,Yes
