Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,466923.27
Extraction Timestamp,20250727_171431
Monthly Income,"12,000.00"
Total Investment Amount,"1,569,593.73"
Total Investment Final Value,"4,887,464.06"
Total Investment Profit After Tax,"1,816,314.17"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"8,030.64"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"1,174,406.32"
Weighted Calculation Converged,Yes
