Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,453998.16
Extraction Timestamp,20250727_184001
Monthly Income,"12,000.00"
Total Investment Amount,"712,171.70"
Total Investment Final Value,"1,344,411.42"
Total Investment Profit After Tax,"319,330.01"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"8,669.03"
Weighted Cost (should be ~0),0.34
Weighted Investment Profit,"735,828.64"
Weighted Calculation Converged,Yes
