Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,690040.60
Extraction Timestamp,20250727_194125
Monthly Income,"12,000.00"
Total Investment Amount,"724,690.09"
Total Investment Final Value,"1,426,419.54"
Total Investment Profit After Tax,"359,018.74"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"9,832.72"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"1,011,309.33"
Weighted Calculation Converged,Yes
