Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,804394.89
Extraction Timestamp,20250727_163241
Monthly Income,"12,000.00"
Total Investment Amount,"1,281,882.64"
Total Investment Final Value,"4,227,574.92"
Total Investment Profit After Tax,"1,627,128.42"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"9,831.39"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"1,606,116.46"
Weighted Calculation Converged,Yes
