Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,368851.27
Extraction Timestamp,20250727_182053
Monthly Income,"12,000.00"
Total Investment Amount,"711,370.14"
Total Investment Final Value,"1,411,609.31"
Total Investment Profit After Tax,"355,379.28"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,499.15"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"736,630.39"
Weighted Calculation Converged,Yes
