Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1040792.32
Extraction Timestamp,20250727_232731
Monthly Income,"12,000.00"
Total Investment Amount,"1,305,539.77"
Total Investment Final Value,"3,796,343.80"
Total Investment Profit After Tax,"1,363,899.69"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"10,418.64"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"1,582,460.41"
Weighted Calculation Converged,Yes
