Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,348476.27
Extraction Timestamp,20250727_195502
Monthly Income,"12,000.00"
Total Investment Amount,"1,359,385.73"
Total Investment Final Value,"3,132,240.77"
Total Investment Profit After Tax,"927,866.04"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,186.19"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"664,613.69"
Weighted Calculation Converged,Yes
