Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,278081.47
Extraction Timestamp,20250727_185517
Monthly Income,"12,000.00"
Total Investment Amount,"1,132,174.19"
Total Investment Final Value,"2,249,225.47"
Total Investment Profit After Tax,"569,230.78"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,839.49"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"459,825.77"
Weighted Calculation Converged,Yes
