Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,494919.79
Extraction Timestamp,20250727_190228
Monthly Income,"12,000.00"
Total Investment Amount,"1,487,716.99"
Total Investment Final Value,"3,402,276.45"
Total Investment Profit After Tax,"1,005,163.52"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,397.27"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"680,283.90"
Weighted Calculation Converged,Yes
