Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),240
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,269144.20
Extraction Timestamp,20250727_160701
Monthly Income,"12,000.00"
Total Investment Amount,"1,312,428.42"
Total Investment Final Value,"2,916,197.92"
Total Investment Profit After Tax,"833,045.61"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"6,838.71"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"567,571.83"
Weighted Calculation Converged,Yes
