Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,402523.68
Extraction Timestamp,20250727_171046
Monthly Income,"12,000.00"
Total Investment Amount,"1,012,207.00"
Total Investment Final Value,"2,130,030.37"
Total Investment Profit After Tax,"575,413.35"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,999.58"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"723,792.91"
Weighted Calculation Converged,Yes
