Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,578706.52
Extraction Timestamp,20250727_153633
Monthly Income,"12,000.00"
Total Investment Amount,"1,862,899.89"
Total Investment Final Value,"6,579,110.53"
Total Investment Profit After Tax,"2,637,058.46"
Effective Annual Return After Tax,3.93%
Weighted Monthly Payment (30 years),"7,989.49"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"1,313,100.14"
Weighted Calculation Converged,Yes
