Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,652262.39
Extraction Timestamp,20250727_184424
Monthly Income,"12,000.00"
Total Investment Amount,"1,254,830.25"
Total Investment Final Value,"3,092,693.44"
Total Investment Profit After Tax,"976,111.93"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"8,862.92"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"1,057,169.32"
Weighted Calculation Converged,Yes
