Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,480322.54
Extraction Timestamp,20250727_180539
Monthly Income,"12,000.00"
Total Investment Amount,"929,933.12"
Total Investment Final Value,"1,771,419.37"
Total Investment Profit After Tax,"426,932.32"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"8,185.68"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"662,066.79"
Weighted Calculation Converged,Yes
