Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,152216.63
Extraction Timestamp,20250727_151521
Monthly Income,"12,000.00"
Total Investment Amount,"96,986.48"
Total Investment Final Value,"121,010.27"
Total Investment Profit After Tax,"11,093.15"
Effective Annual Return After Tax,2.14%
Weighted Monthly Payment (30 years),"7,740.19"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"199,013.82"
Weighted Calculation Converged,Yes
