Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,631487.17
Extraction Timestamp,20250727_180541
Monthly Income,"12,000.00"
Total Investment Amount,"946,838.13"
Total Investment Final Value,"1,802,907.49"
Total Investment Profit After Tax,"435,765.58"
Effective Annual Return After Tax,2.99%
Weighted Monthly Payment (30 years),"8,840.38"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"789,161.98"
Weighted Calculation Converged,Yes
