Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,403504.57
Extraction Timestamp,20250729_044705
Monthly Income,"12,000.00"
Total Investment Amount,"935,328.13"
Total Investment Final Value,"2,008,700.25"
Total Investment Profit After Tax,"550,755.75"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"7,594.28"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"656,670.98"
Weighted Calculation Converged,Yes
