Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,386984.66
Extraction Timestamp,20250727_173357
Monthly Income,"12,000.00"
Total Investment Amount,"650,962.23"
Total Investment Final Value,"1,084,133.73"
Total Investment Profit After Tax,"213,828.77"
Effective Annual Return After Tax,2.99%
Weighted Monthly Payment (30 years),"8,093.69"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"509,037.91"
Weighted Calculation Converged,Yes
