Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1087748.03
Extraction Timestamp,20250727_184920
Monthly Income,"12,000.00"
Total Investment Amount,"1,159,414.91"
Total Investment Final Value,"3,881,141.19"
Total Investment Profit After Tax,"1,512,805.76"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"10,982.73"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"1,872,584.48"
Weighted Calculation Converged,Yes
