Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,385038.78
Extraction Timestamp,20250727_162901
Monthly Income,"12,000.00"
Total Investment Amount,"1,389,474.60"
Total Investment Final Value,"3,670,357.31"
Total Investment Profit After Tax,"1,217,796.17"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"7,747.43"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"922,525.79"
Weighted Calculation Converged,Yes
