Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,398604.79
Extraction Timestamp,20250727_224326
Monthly Income,"12,000.00"
Total Investment Amount,"1,508,487.84"
Total Investment Final Value,"3,843,337.72"
Total Investment Profit After Tax,"1,243,039.87"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,372.71"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"803,511.47"
Weighted Calculation Converged,Yes
