Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),2.25
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,129860.61
Extraction Timestamp,20250729_015709
Monthly Income,"12,000.00"
Total Investment Amount,"150,864.32"
Total Investment Final Value,"248,128.62"
Total Investment Profit After Tax,"46,773.50"
Effective Annual Return After Tax,4.42%
Weighted Monthly Payment (30 years),"7,853.67"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"291,088.69"
Weighted Calculation Converged,Yes
