Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,417405.62
Extraction Timestamp,20250728_091758
Monthly Income,"12,000.00"
Total Investment Amount,"400,243.02"
Total Investment Final Value,"639,065.03"
Total Investment Profit After Tax,"116,890.89"
Effective Annual Return After Tax,2.94%
Weighted Monthly Payment (30 years),"8,968.07"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"615,756.93"
Weighted Calculation Converged,Yes
