Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,473615.38
Extraction Timestamp,20250727_162607
Monthly Income,"12,000.00"
Total Investment Amount,"1,104,709.92"
Total Investment Final Value,"2,196,098.61"
Total Investment Profit After Tax,"558,373.42"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,807.45"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"631,289.93"
Weighted Calculation Converged,Yes
