Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),324
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,739174.36
Extraction Timestamp,20250727_153630
Monthly Income,"12,000.00"
Total Investment Amount,"1,559,058.87"
Total Investment Final Value,"4,793,258.07"
Total Investment Profit After Tax,"1,777,290.50"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,921.88"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,328,940.43"
Weighted Calculation Converged,Yes
