Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),2.0
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,115782.67
Extraction Timestamp,20250729_003650
Monthly Income,"12,000.00"
Total Investment Amount,"154,008.92"
Total Investment Final Value,"254,328.04"
Total Investment Profit After Tax,"48,259.40"
Effective Annual Return After Tax,4.46%
Weighted Monthly Payment (30 years),"7,828.78"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"289,022.98"
Weighted Calculation Converged,Yes
