Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,762107.43
Extraction Timestamp,20250727_181245
Monthly Income,"12,000.00"
Total Investment Amount,"1,837,526.51"
Total Investment Final Value,"5,191,734.36"
Total Investment Profit After Tax,"1,829,652.83"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,242.95"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"1,050,473.12"
Weighted Calculation Converged,Yes
