Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,396693.68
Extraction Timestamp,20250727_152316
Monthly Income,"12,000.00"
Total Investment Amount,"931,393.69"
Total Investment Final Value,"1,849,309.04"
Total Investment Profit After Tax,"467,850.25"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,962.46"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"660,606.14"
Weighted Calculation Converged,Yes
