Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,557496.10
Extraction Timestamp,20250727_192329
Monthly Income,"12,000.00"
Total Investment Amount,"1,955,385.48"
Total Investment Final Value,"6,267,464.93"
Total Investment Profit After Tax,"2,385,277.06"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,538.78"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,076,615.51"
Weighted Calculation Converged,Yes
