Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,466177.73
Extraction Timestamp,20250727_182433
Monthly Income,"12,000.00"
Total Investment Amount,"1,780,985.21"
Total Investment Final Value,"6,146,515.30"
Total Investment Profit After Tax,"2,426,671.31"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"7,774.67"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,251,014.68"
Weighted Calculation Converged,Yes
