Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,169570.08
Extraction Timestamp,20250727_223724
Monthly Income,"12,000.00"
Total Investment Amount,"242,178.66"
Total Investment Final Value,"371,137.94"
Total Investment Profit After Tax,"62,014.76"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,992.36"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"341,821.57"
Weighted Calculation Converged,Yes
