Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,157423.82
Extraction Timestamp,20250727_174858
Monthly Income,"12,000.00"
Total Investment Amount,"326,406.84"
Total Investment Final Value,"539,746.76"
Total Investment Profit After Tax,"103,868.80"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"7,981.10"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"401,593.39"
Weighted Calculation Converged,Yes
