Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,610930.94
Extraction Timestamp,20250727_153852
Monthly Income,"12,000.00"
Total Investment Amount,"2,251,346.58"
Total Investment Final Value,"7,179,579.35"
Total Investment Profit After Tax,"2,734,748.71"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,094.01"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"924,653.35"
Weighted Calculation Converged,Yes
