Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,345020.30
Extraction Timestamp,20250727_191646
Monthly Income,"12,000.00"
Total Investment Amount,"1,069,710.38"
Total Investment Final Value,"2,270,752.54"
Total Investment Profit After Tax,"618,692.27"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"7,632.95"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"666,289.38"
Weighted Calculation Converged,Yes
