Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,453023.09
Extraction Timestamp,20250727_170947
Monthly Income,"12,000.00"
Total Investment Amount,"861,385.01"
Total Investment Final Value,"1,859,595.72"
Total Investment Profit After Tax,"515,156.37"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,725.59"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"874,615.02"
Weighted Calculation Converged,Yes
