Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),228
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,295324.49
Extraction Timestamp,20250727_185601
Monthly Income,"12,000.00"
Total Investment Amount,"1,247,661.73"
Total Investment Final Value,"2,586,367.84"
Total Investment Profit After Tax,"687,912.43"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"6,784.61"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"488,338.41"
Weighted Calculation Converged,Yes
