Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,441389.66
Extraction Timestamp,20250727_195859
Monthly Income,"12,000.00"
Total Investment Amount,"1,052,290.28"
Total Investment Final Value,"2,151,188.39"
Total Investment Profit After Tax,"564,018.49"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,927.69"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"683,709.65"
Weighted Calculation Converged,Yes
