Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,482459.28
Extraction Timestamp,20250727_192151
Monthly Income,"12,000.00"
Total Investment Amount,"1,668,293.64"
Total Investment Final Value,"4,641,780.14"
Total Investment Profit After Tax,"1,607,703.56"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,565.32"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"931,706.34"
Weighted Calculation Converged,Yes
