Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,457539.41
Extraction Timestamp,20250727_163210
Monthly Income,"12,000.00"
Total Investment Amount,"2,294,403.67"
Total Investment Final Value,"8,191,599.78"
Total Investment Profit After Tax,"3,312,237.57"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"6,746.09"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"1,025,596.17"
Weighted Calculation Converged,Yes
