Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,157101.10
Extraction Timestamp,20250727_192707
Monthly Income,"12,000.00"
Total Investment Amount,"401,740.57"
Total Investment Final Value,"707,653.47"
Total Investment Profit After Tax,"150,543.03"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"8,023.90"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"470,259.69"
Weighted Calculation Converged,Yes
